1,Id,ActivityDate,TotalSteps,TotalDistance,SedentaryMinutes,Calories
629,6290855005,4/14/2016,7671,5.80000019073486,1077,2952
630,6290855005,4/15/2016,9501,7.17999982833862,1112,2896
631,6290855005,4/16/2016,8301,6.28000020980835,1182,2783
632,6290855005,4/17/2016,7851,5.94000005722046,1172,3171
633,6290855005,4/18/2016,6885,5.21000003814697,1169,2766
634,6290855005,4/19/2016,7142,5.40000009536743,1119,2839
635,6290855005,4/20/2016,6361,4.80999994277954,1182,2701
636,6290855005,4/21/2016,0,0,1440,2060
637,6290855005,4/22/2016,6238,4.71999979019165,1138,2796
638,6290855005,4/23/2016,0,0,1407,2664
639,6290855005,4/24/2016,5896,4.46000003814697,1182,2703
640,6290855005,4/25/2016,7802,5.90000009536743,1180,2771
641,6290855005,4/26/2016,0,0,1440,2060
642,6290855005,4/27/2016,5565,4.21000003814697,1153,2743
643,6290855005,4/28/2016,5731,4.32999992370605,1185,2687
644,6290855005,4/29/2016,0,0,1440,2060
645,6290855005,4/30/2016,6744,5.09999990463257,1116,2843
646,6290855005,5/1/2016,9837,7.44000005722046,1055,3327
647,6290855005,5/2/2016,6781,5.13000011444092,1172,2725
648,6290855005,5/3/2016,6047,4.57000017166138,1200,2671
649,6290855005,5/4/2016,5832,4.40999984741211,1168,2718
650,6290855005,5/5/2016,6339,4.78999996185303,1201,2682
651,6290855005,5/6/2016,6116,4.61999988555908,1135,2806
652,6290855005,5/7/2016,5510,4.17000007629395,1213,2613
653,6290855005,5/8/2016,7706,5.82999992370605,1189,2712
654,6290855005,5/9/2016,6277,4.75,800,2175
655,6290855005,5/10/2016,0,0,1440,0
656,6775888955,4/12/2016,0,0,1440,1841
657,6775888955,4/13/2016,4053,2.91000008583069,1053,2400
658,6775888955,4/14/2016,5162,3.70000004768372,863,2507
659,6775888955,4/15/2016,1282,0.920000016689301,976,2127
660,6775888955,4/16/2016,4732,3.39000010490417,1377,2225
661,6775888955,4/17/2016,2497,1.78999996185303,1392,2067
662,6775888955,4/18/2016,8294,5.94999980926514,1233,2798
663,6775888955,4/19/2016,0,0,1440,1841
664,6775888955,4/20/2016,10771,7.71999979019165,1079,3727
665,6775888955,4/21/2016,0,0,1440,1841
666,6775888955,4/22/2016,637,0.46000000834465,1420,1922
667,6775888955,4/23/2016,0,0,1440,1841
668,6775888955,4/24/2016,2153,1.53999996185303,1400,2053
669,6775888955,4/25/2016,6474,4.6399998664856,1302,2484
670,6775888955,4/26/2016,7091,5.26999998092651,1321,2584
671,6775888955,4/27/2016,0,0,1440,1841
672,6775888955,4/28/2016,703,0.5,1410,1993
673,6775888955,4/29/2016,0,0,1440,1841
674,6775888955,4/30/2016,2503,1.78999996185303,1344,2280
675,6775888955,5/1/2016,2487,1.77999997138977,1347,2319
676,6775888955,5/2/2016,0,0,1440,1841
677,6775888955,5/3/2016,9,0.00999999977648258,1439,1843
678,6775888955,5/4/2016,0,0,1440,1841
679,6775888955,5/5/2016,0,0,1440,1841
680,6775888955,5/6/2016,4697,3.36999988555908,1318,2496
681,6775888955,5/7/2016,1967,1.4099999666214,551,1032
682,6962181067,4/12/2016,10199,6.73999977111816,796,1994
683,6962181067,4/13/2016,5652,3.74000000953674,548,1718
684,6962181067,4/14/2016,1551,1.02999997138977,862,1466
685,6962181067,4/15/2016,5563,3.6800000667572,837,1756
686,6962181067,4/16/2016,13217,8.73999977111816,741,2173
687,6962181067,4/17/2016,10145,6.71000003814697,634,2027
688,6962181067,4/18/2016,11404,7.53999996185303,689,2039
689,6962181067,4/19/2016,10742,7.09999990463257,659,2046
690,6962181067,4/20/2016,13928,9.55000019073486,639,2174
691,6962181067,4/21/2016,11835,9.71000003814697,708,2179
692,6962181067,4/22/2016,10725,7.09000015258789,659,2086
693,6962181067,4/23/2016,20031,13.2399997711182,484,2571
694,6962181067,4/24/2016,5029,3.3199999332428,720,1705
695,6962181067,4/25/2016,13239,9.27000045776367,637,2194
696,6962181067,4/26/2016,10433,6.90000009536743,680,2012
697,6962181067,4/27/2016,10320,6.82000017166138,697,2034
698,6962181067,4/28/2016,12627,8.35000038146973,621,2182
699,6962181067,4/29/2016,10762,7.1100001335144,645,2254
700,6962181067,4/30/2016,10081,6.65999984741211,731,2002
701,6962181067,5/1/2016,5454,3.60999989509583,722,1740
702,6962181067,5/2/2016,12912,8.53999996185303,655,2162
703,6962181067,5/3/2016,12109,8.11999988555908,654,2072
704,6962181067,5/4/2016,10147,6.71000003814697,683,2086
705,6962181067,5/5/2016,10524,6.96000003814697,591,2066
706,6962181067,5/6/2016,5908,3.91000008583069,717,1850
707,6962181067,5/7/2016,6815,4.5,745,1947
708,6962181067,5/8/2016,4188,2.76999998092651,709,1659
709,6962181067,5/9/2016,12342,8.72000026702881,607,2105
710,6962181067,5/10/2016,15448,10.210000038147,626,2361
711,6962181067,5/11/2016,6722,4.44000005722046,709,1855
712,6962181067,5/12/2016,3587,2.36999988555908,127,928
713,7007744171,4/12/2016,14172,10.289999961853,1024,2937
714,7007744171,4/13/2016,12862,9.64999961853027,1101,2742
715,7007744171,4/14/2016,11179,8.23999977111816,1096,2668
716,7007744171,4/15/2016,5273,3.52999997138977,1238,2098
717,7007744171,4/16/2016,4631,3.09999990463257,1155,2076
718,7007744171,4/17/2016,8059,5.3899998664856,1135,2383
719,7007744171,4/18/2016,14816,10.9799995422363,1077,2832
720,7007744171,4/19/2016,14194,10.4799995422363,1066,2812
721,7007744171,4/20/2016,15566,11.3100004196167,1000,3096
722,7007744171,4/21/2016,13744,9.1899995803833,1049,2763
723,7007744171,4/22/2016,15299,10.2399997711182,1065,2889
724,7007744171,4/23/2016,8093,5.40999984741211,1190,2284
725,7007744171,4/24/2016,11085,7.42000007629395,1021,2667
726,7007744171,4/25/2016,18229,13.3400001525879,986,3055
727,7007744171,4/26/2016,15090,10.1000003814697,978,2939
728,7007744171,4/27/2016,13541,10.2200002670288,1041,2830
729,7007744171,4/28/2016,15128,10.1199998855591,1007,2836
730,7007744171,4/29/2016,20067,14.3000001907349,961,3180
731,7007744171,4/30/2016,3761,2.51999998092651,1240,2051
732,7007744171,5/1/2016,5600,3.75,1142,2225
733,7007744171,5/2/2016,13041,9.18000030517578,1112,2642
734,7007744171,5/3/2016,14510,10.8699998855591,1021,2976
735,7007744171,5/4/2016,0,0,1440,1557
736,7007744171,5/5/2016,15010,11.1000003814697,1047,2933
737,7007744171,5/6/2016,11459,7.67000007629395,1136,2553
738,7007744171,5/7/2016,0,0,111,120
739,7086361926,4/12/2016,11317,8.40999984741211,745,2772
740,7086361926,4/13/2016,5813,3.61999988555908,744,2516
741,7086361926,4/14/2016,9123,6.11999988555908,787,2734
742,7086361926,4/15/2016,8585,5.67000007629395,864,2395
743,7086361926,4/16/2016,31,0.00999999977648258,1437,1635
744,7086361926,4/17/2016,0,0,1440,1629
745,7086361926,4/18/2016,9827,6.71000003814697,1136,2743
746,7086361926,4/19/2016,10688,7.28999996185303,671,2944
747,7086361926,4/20/2016,14365,10.6400003433228,797,2997
748,7086361926,4/21/2016,9469,6.17999982833862,758,2463
749,7086361926,4/22/2016,9753,6.53000020980835,762,2846
750,7086361926,4/23/2016,2817,1.80999994277954,1350,1965
751,7086361926,4/24/2016,3520,2.16000008583069,566,2049
752,7086361926,4/25/2016,10091,6.82000017166138,706,2752
753,7086361926,4/26/2016,10387,7.07000017166138,726,2781
754,7086361926,4/27/2016,11107,8.34000015258789,829,2693
755,7086361926,4/28/2016,11584,7.80000019073486,810,2862
756,7086361926,4/29/2016,7881,4.94999980926514,1198,2616
757,7086361926,4/30/2016,14560,9.40999984741211,584,2995
758,7086361926,5/1/2016,12390,8.06999969482422,685,2730
759,7086361926,5/2/2016,10052,6.80999994277954,737,2754
760,7086361926,5/3/2016,10288,6.76000022888184,761,2754
761,7086361926,5/4/2016,10988,8.3100004196167,843,2655
762,7086361926,5/5/2016,8564,5.59999990463257,1253,2386
763,7086361926,5/6/2016,12461,8.38000011444092,834,2924
764,7086361926,5/7/2016,12827,8.47999954223633,621,2739
765,7086361926,5/8/2016,10677,7.09999990463257,695,2534
766,7086361926,5/9/2016,13566,9.10999965667725,743,2960
767,7086361926,5/10/2016,14433,10.789999961853,1182,2800
768,7086361926,5/11/2016,9572,6.51999998092651,757,2735
769,7086361926,5/12/2016,3789,2.55999994277954,343,1199
770,8053475328,4/12/2016,18060,14.1199998855591,1193,3186
771,8053475328,4/13/2016,16433,13.3500003814697,1177,3140
772,8053475328,4/14/2016,20159,15.9700002670288,1123,3411
773,8053475328,4/15/2016,20669,16.2399997711182,1142,3410
774,8053475328,4/16/2016,14549,11.1099996566772,1255,2867
775,8053475328,4/17/2016,18827,13.6899995803833,1113,3213
776,8053475328,4/18/2016,17076,12.6599998474121,1137,3133
777,8053475328,4/19/2016,15929,12.4799995422363,1152,3114
778,8053475328,4/20/2016,15108,12.1899995803833,695,3043
779,8053475328,4/21/2016,16057,12.5100002288818,1164,3103
780,8053475328,4/22/2016,10520,8.28999996185303,1260,2655
781,8053475328,4/23/2016,22359,17.1900005340576,741,3554
782,8053475328,4/24/2016,22988,17.9500007629395,1096,3577
783,8053475328,4/25/2016,20500,15.6899995803833,1104,3403
784,8053475328,4/26/2016,12685,9.61999988555908,1182,2846
785,8053475328,4/27/2016,12422,9.81999969482422,1187,2852
786,8053475328,4/28/2016,15447,12.3999996185303,1188,3062
787,8053475328,4/29/2016,12315,9.64999961853027,1215,2794
788,8053475328,4/30/2016,7135,5.59000015258789,1281,2408
789,8053475328,5/1/2016,1170,0.850000023841858,1389,1886
790,8053475328,5/2/2016,1969,1.42999994754791,1345,1988
791,8053475328,5/3/2016,15484,11.8999996185303,1166,3023
792,8053475328,5/4/2016,14581,11.1499996185303,1220,2918
793,8053475328,5/5/2016,14990,11.5100002288818,1208,2950
794,8053475328,5/6/2016,13953,11,1245,2859
795,8053475328,5/7/2016,19769,15.6700000762939,1076,3331
796,8053475328,5/8/2016,22026,17.6499996185303,1073,3589
797,8053475328,5/9/2016,12465,9.38000011444092,1214,2765
798,8053475328,5/10/2016,14810,11.3599996566772,1219,2926
799,8053475328,5/11/2016,12209,9.39999961853027,1189,2809
800,8053475328,5/12/2016,4998,3.91000008583069,839,1505
801,8253242879,4/12/2016,9033,7.15999984741211,1244,2044
802,8253242879,4/13/2016,8053,6.09999990463257,1298,1935
803,8253242879,4/14/2016,5234,3.46000003814697,1362,1705
804,8253242879,4/15/2016,2672,1.76999998092651,1335,1632
805,8253242879,4/16/2016,9256,6.1399998664856,1268,1880
806,8253242879,4/17/2016,10204,7.90999984741211,1237,2112
807,8253242879,4/18/2016,5151,3.48000001907349,1278,1829
808,8253242879,4/19/2016,4212,2.77999997138977,1276,1763
809,8253242879,4/20/2016,6466,4.26999998092651,1201,1931
810,8253242879,4/21/2016,11268,8.5600004196167,1199,2218
811,8253242879,4/22/2016,2824,1.87000000476837,1320,1651
812,8253242879,4/23/2016,9282,6.26000022888184,1193,2132
813,8253242879,4/24/2016,8905,7.13000011444092,1313,1976
814,8253242879,4/25/2016,6829,4.51000022888184,1261,1909
815,8253242879,4/26/2016,4562,3.03999996185303,1299,1813
816,8253242879,4/27/2016,10232,8.18000030517578,1286,2008
817,8253242879,4/28/2016,2718,1.79999995231628,1393,1580
818,8253242879,4/29/2016,6260,4.26000022888184,1257,1854
819,8253242879,4/30/2016,0,0,1440,0
820,8378563200,4/12/2016,7626,6.05000019073486,723,3635
821,8378563200,4/13/2016,12386,9.81999969482422,680,4079
822,8378563200,4/14/2016,13318,10.5600004196167,699,4163
823,8378563200,4/15/2016,14461,11.4700002670288,729,3666
824,8378563200,4/16/2016,11207,8.89000034332275,563,3363
825,8378563200,4/17/2016,2132,1.69000005722046,599,2572
826,8378563200,4/18/2016,13630,10.8100004196167,720,4157
827,8378563200,4/19/2016,13070,10.3599996566772,737,4092
828,8378563200,4/20/2016,9388,7.44000005722046,763,3787
829,8378563200,4/21/2016,15148,12.0100002288818,677,4236
830,8378563200,4/22/2016,12200,9.67000007629395,769,4044
831,8378563200,4/23/2016,5709,4.53000020980835,740,2908
832,8378563200,4/24/2016,3703,2.94000005722046,734,2741
833,8378563200,4/25/2016,12405,9.84000015258789,692,4005
834,8378563200,4/26/2016,16208,12.8500003814697,593,3763
835,8378563200,4/27/2016,7359,5.84000015258789,676,3061
836,8378563200,4/28/2016,5417,4.30000019073486,711,2884
837,8378563200,4/29/2016,6175,4.90000009536743,767,2982
838,8378563200,4/30/2016,2946,2.33999991416931,780,2660
839,8378563200,5/1/2016,11419,9.0600004196167,669,3369
840,8378563200,5/2/2016,6064,4.80999994277954,802,3491
841,8378563200,5/3/2016,8712,6.90999984741211,822,3784
842,8378563200,5/4/2016,7875,6.23999977111816,680,3110
843,8378563200,5/5/2016,8567,6.78999996185303,764,3783
844,8378563200,5/6/2016,7045,5.59000015258789,831,3644
845,8378563200,5/7/2016,4468,3.53999996185303,851,2799
846,8378563200,5/8/2016,2943,2.32999992370605,621,2685
847,8378563200,5/9/2016,8382,6.65000009536743,772,3721
848,8378563200,5/10/2016,6582,5.21999979019165,840,3586
849,8378563200,5/11/2016,9143,7.25,763,3788
850,8378563200,5/12/2016,4561,3.61999988555908,433,1976
851,8583815059,4/12/2016,5014,3.91000008583069,1237,2650
852,8583815059,4/13/2016,5571,4.34999990463257,1252,2654
853,8583815059,4/14/2016,3135,2.45000004768372,1306,2443
854,8583815059,4/15/2016,3430,2.6800000667572,1375,2505
855,8583815059,4/16/2016,5319,4.15000009536743,1440,2693
856,8583815059,4/17/2016,3008,2.34999990463257,1440,2439
857,8583815059,4/18/2016,3864,3.00999999046326,1309,2536
858,8583815059,4/19/2016,5697,4.44000005722046,1257,2668
859,8583815059,4/20/2016,5273,4.1100001335144,1246,2647
860,8583815059,4/21/2016,8538,6.65999984741211,1229,2883
861,8583815059,4/22/2016,8687,6.78000020980835,1170,2944
862,8583815059,4/23/2016,9423,7.34999990463257,1151,3012
863,8583815059,4/24/2016,8286,6.46000003814697,1188,2889
864,8583815059,4/25/2016,4503,3.50999999046326,1294,2547
865,8583815059,4/26/2016,10499,8.1899995803833,1134,3093
866,8583815059,4/27/2016,12474,9.72999954223633,1229,3142
867,8583815059,4/28/2016,6174,4.82000017166138,1209,2757
868,8583815059,4/29/2016,15168,11.8299999237061,1069,3513
869,8583815059,4/30/2016,10085,7.86999988555908,1093,3164
870,8583815059,5/1/2016,4512,3.51999998092651,1311,2596
871,8583815059,5/2/2016,8469,6.6100001335144,1440,2894
872,8583815059,5/3/2016,12015,9.36999988555908,1440,3212
873,8583815059,5/4/2016,3588,2.79999995231628,1440,2516
874,8583815059,5/5/2016,12427,9.6899995803833,1370,3266
875,8583815059,5/6/2016,5843,4.55999994277954,1250,2683
876,8583815059,5/7/2016,6117,4.76999998092651,1190,2810
877,8583815059,5/8/2016,9217,7.19000005722046,1183,2940
878,8583815059,5/9/2016,9877,7.69999980926514,1260,2947
879,8583815059,5/10/2016,8240,6.42999982833862,1226,2846
880,8583815059,5/11/2016,8701,6.78999996185303,1106,2804
881,8583815059,5/12/2016,0,0,1440,0
882,8792009665,4/12/2016,2564,1.63999998569489,831,2044
883,8792009665,4/13/2016,1320,0.839999973773956,806,1934
884,8792009665,4/14/2016,1219,0.779999971389771,853,1963
885,8792009665,4/15/2016,2483,1.5900000333786,937,2009
886,8792009665,4/16/2016,244,0.159999996423721,1428,1721
887,8792009665,4/17/2016,0,0,1440,1688
888,8792009665,4/18/2016,0,0,1440,1688
889,8792009665,4/19/2016,0,0,1440,1688
890,8792009665,4/20/2016,3147,2.00999999046326,744,2188
891,8792009665,4/21/2016,144,0.0900000035762787,1431,1720
892,8792009665,4/22/2016,4068,2.59999990463257,817,2419
893,8792009665,4/23/2016,5245,3.35999989509583,795,2748
894,8792009665,4/24/2016,400,0.259999990463257,1410,1799
895,8792009665,4/25/2016,0,0,1440,1688
896,8792009665,4/26/2016,1321,0.850000023841858,1360,1928
897,8792009665,4/27/2016,1758,1.12999999523163,900,2067
898,8792009665,4/28/2016,6157,3.94000005722046,714,2780
899,8792009665,4/29/2016,8360,5.34999990463257,634,3101
900,8792009665,4/30/2016,7174,4.59000015258789,749,2896
901,8792009665,5/1/2016,1619,1.03999996185303,834,1962
902,8792009665,5/2/2016,1831,1.16999995708466,916,2015
903,8792009665,5/3/2016,2421,1.54999995231628,739,2297
904,8792009665,5/4/2016,2283,1.46000003814697,848,2067
905,8792009665,5/5/2016,0,0,1440,1688
906,8792009665,5/6/2016,0,0,1440,1688
907,8792009665,5/7/2016,0,0,1440,1688
908,8792009665,5/8/2016,0,0,1440,1688
909,8792009665,5/9/2016,0,0,1440,1688
910,8792009665,5/10/2016,0,0,48,57
911,8877689391,4/12/2016,23186,20.3999996185303,1036,3921
912,8877689391,4/13/2016,15337,9.57999992370605,1098,3566
913,8877689391,4/14/2016,21129,18.9799995422363,1061,3793
914,8877689391,4/15/2016,13422,7.17000007629395,1052,3934
915,8877689391,4/16/2016,29326,25.2900009155273,888,4547
916,8877689391,4/17/2016,15118,8.86999988555908,1060,3545
917,8877689391,4/18/2016,11423,8.67000007629395,1215,2761
918,8877689391,4/19/2016,18785,17.3999996185303,1131,3676
919,8877689391,4/20/2016,19948,18.1100006103516,1123,3679
920,8877689391,4/21/2016,19377,17.6200008392334,1119,3659
921,8877689391,4/22/2016,18258,16.3099994659424,1141,3427
922,8877689391,4/23/2016,11200,7.42999982833862,1032,3891
923,8877689391,4/24/2016,16674,15.7399997711182,1148,3455
924,8877689391,4/25/2016,12986,8.73999977111816,1101,3802
925,8877689391,4/26/2016,11101,8.43000030517578,1157,2860
926,8877689391,4/27/2016,23629,20.6499996185303,1104,3808
927,8877689391,4/28/2016,14890,11.3000001907349,1143,3060
928,8877689391,4/29/2016,9733,7.3899998664856,1207,2698
929,8877689391,4/30/2016,27745,26.7199993133545,1089,4398
930,8877689391,5/1/2016,10930,8.31999969482422,1226,2786
931,8877689391,5/2/2016,4790,3.64000010490417,1335,2189
932,8877689391,5/3/2016,10818,8.21000003814697,1189,2817
933,8877689391,5/4/2016,18193,16.2999992370605,1154,3477
934,8877689391,5/5/2016,14055,10.6700000762939,1170,3052
935,8877689391,5/6/2016,21727,19.3400001525879,1095,4015
936,8877689391,5/7/2016,12332,8.13000011444092,1036,4142
937,8877689391,5/8/2016,10686,8.10999965667725,1174,2847
938,8877689391,5/9/2016,20226,18.25,1131,3710
939,8877689391,5/10/2016,10733,8.14999961853027,1187,2832
940,8877689391,5/11/2016,21420,19.5599994659424,1127,3832
941,8877689391,5/12/2016,8064,6.11999988555908,770,1849
